qid,query,doc_id,label,term_overlap,doc_length,title_match,click_rate
47,search engine basics,4,0,0.0,281,0,0.0
47,search engine basics,5,1,0.4977450111302357,117,1,0.0819316643442002
47,search engine basics,6,1,0.5928844131394613,307,1,0.24136048069091715
47,search engine basics,7,0,0.0,475,0,0.0
47,search engine basics,8,1,0.38945806931314486,56,1,0.1995909330734666
47,search engine basics,9,2,1.6414722801433066,387,0,0.3918185017469998
48,data science guide,0,0,0.0,281,0,0.0
48,data science guide,1,1,0.844378081161081,218,1,0.15857477776501902
48,data science guide,2,0,0.0,154,0,0.0
48,data science guide,3,2,0.8965503742042669,192,0,0.022688373560825825
48,data science guide,4,1,0.4299697988771457,435,1,0.06119895792268401
48,data science guide,5,0,0.0,150,0,0.0
48,data science guide,6,0,0.0,345,0,0.0
48,data science guide,7,1,0.41436407144506054,257,0,0.21720315300686105
48,data science guide,8,1,0.4711723438077237,102,1,0.1769759479311912
48,data science guide,9,0,0.0,61,0,0.0
49,machine learning example,0,0,0.0,204,0,0.0
49,machine learning example,1,2,1.8572750029219849,274,1,0.09869057280068268
49,machine learning example,2,1,0.603241860266587,210,1,0.18274561609358783
49,machine learning example,3,1,0.6247931124606911,325,0,0.04708270543125923
49,machine learning example,4,0,0.0,200,0,0.0
49,machine learning example,5,1,0.3928634180405113,112,1,0.15394879488308008
49,machine learning example,6,0,0.0,188,0,0.0
49,machine learning example,7,0,0.0,165,0,0.0
49,machine learning example,8,0,0.0,82,0,0.0
49,machine learning example,9,0,0.0,206,0,0.0
50,neural network guide,0,0,0.0,150,0,0.0
50,neural network guide,1,0,0.0,178,0,0.0
50,neural network guide,2,1,0.5104185413718603,360,0,0.18059884893126174
50,neural network guide,3,0,0.0,177,0,0.0
50,neural network guide,4,0,0.0,182,0,0.0
50,neural network guide,5,1,0.318150240044232,336,0,0.12751842740950264
50,neural network guide,6,0,0.0,308,0,0.0
50,neural network guide,7,0,0.0,264,0,0.0
50,neural network guide,8,1,0.5556124303011247,189,0,0.007441575576345804
50,neural network guide,9,0,0.0,149,0,0.0
51,search engine example,0,0,0.0,449,0,0.0
51,search engine example,1,2,0.6643781625764493,85,0,0.3515825837335815
51,search engine example,2,1,0.8488507724628138,236,0,0.13226275687738492
51,search engine example,3,0,0.0,458,0,0.0
51,search engine example,4,1,0.8226038105569555,205,0,0.21556744513168877
51,search engine example,5,2,1.5907445658823023,179,1,0.00230514084741098
51,search engine example,6,1,0.9979274054917935,124,1,0.07771248801214507
51,search engine example,7,0,0.0,499,0,0.0
51,search engine example,8,0,0.0,148,0,0.0
51,search engine example,9,1,0.8255198704930595,82,1,0.16327805945700327
52,machine learning example,0,1,0.4531188732874125,492,1,0.29363380607334577
52,machine learning example,1,0,0.0,363,0,0.0
52,machine learning example,2,1,0.30287653724124575,282,1,0.07085780652276018
52,machine learning example,3,1,0.7551971544859737,392,0,0.042188031767259326
52,machine learning example,4,2,1.2423571101290958,199,0,0.21660186003203358
52,machine learning example,5,2,0.9404919074711031,297,1,0.32595103124114233
52,machine learning example,6,0,0.0,361,0,0.0
52,machine learning example,7,0,0.0,436,0,0.0
52,machine learning example,8,1,0.5349933223086053,297,0,0.23061411058402492
52,machine learning example,9,1,0.6207527167308198,468,0,0.2316930056099356
53,data science guide,0,1,0.9815603380468076,68,0,0.19336296392569396
53,data science guide,1,1,0.45658355121403615,302,1,0.24881762521147388
53,data science guide,2,2,0.6439569650567046,182,1,0.5485785847971125
53,data science guide,3,0,0.0,301,0,0.0
53,data science guide,4,1,0.898355479562684,482,1,0.2186073539258452
53,data science guide,5,0,0.0,331,0,0.0
53,data science guide,6,2,1.8808879588028966,95,1,0.5584456247207329
53,data science guide,7,1,0.5853763137389314,111,1,0.15069319418805413
53,data science guide,8,0,0.0,356,0,0.0
53,data science guide,9,2,1.95306645767667,245,1,0.502054114887518
54,neural network example,0,2,0.692739438171914,142,0,0.38804316435027997
54,neural network example,1,2,1.796408546124415,398,1,0.4487635682497547
54,neural network example,2,0,0.0,343,0,0.0
54,neural network example,3,0,0.0,264,0,0.0
54,neural network example,4,1,0.8839316850161392,315,0,0.037761138695751026
54,neural network example,5,1,0.73808160575633,320,0,0.1203913935492402
54,neural network example,6,0,0.0,408,0,0.0
54,neural network example,7,1,0.42373005240428563,141,1,0.13741737750560387
54,neural network example,8,1,0.7707252379826541,56,1,0.22653599650691966
54,neural network example,9,1,0.5800847657106152,63,1,0.03370202209487803
55,data science example,0,2,0.717122927732351,70,0,0.19691110794572686
55,data science example,1,1,0.42886959595965846,87,1,0.12792836888260475
55,data science example,2,1,0.9008416312191496,157,1,0.014809218900292053
55,data science example,3,0,0.0,104,0,0.0
55,data science example,4,1,0.8899315529897274,407,1,0.14465227759703975
55,data science example,5,1,0.5159569985898215,80,1,0.04188722417135884
55,data science example,6,0,0.0,323,0,0.0
55,data science example,7,1,0.5222974668993587,399,1,0.05358961952290207
55,data science example,8,1,0.4908819339632342,238,0,0.2830536875440722
55,data science example,9,0,0.0,356,0,0.0
56,neural network example,0,0,0.0,497,0,0.0
56,neural network example,1,0,0.0,203,0,0.0
56,neural network example,2,1,0.6824867584274891,436,0,0.04926009826999315
56,neural network example,3,1,0.39296969188526054,140,0,0.17394482836165867
56,neural network example,4,0,0.0,298,0,0.0
56,neural network example,5,1,0.7011339665023653,169,0,0.11066710351865912
56,neural network example,6,1,0.9128321583253634,482,0,0.05739047023055873
56,neural network example,7,2,0.6451267202590092,256,1,0.21015056924706565
56,neural network example,8,0,0.0,496,0,0.0
56,neural network example,9,0,0.0,441,0,0.0
57,data science advanced,0,0,0.0,55,0,0.0
57,data science advanced,1,2,0.6896595298721723,488,0,0.1441182051935789
57,data science advanced,2,1,0.5664592048186401,205,1,0.2555803911797628
57,data science advanced,3,0,0.0,317,0,0.0
57,data science advanced,4,0,0.0,349,0,0.0
57,data science advanced,5,2,1.4741279149198248,361,1,0.13317668777451402
57,data science advanced,6,1,0.882307466563846,151,1,0.26668778044807323
57,data science advanced,7,0,0.0,70,0,0.0
57,data science advanced,8,2,1.4932316075523762,142,0,0.19740447368504566
57,data science advanced,9,0,0.0,374,0,0.0
58,machine learning basics,0,1,0.6422768670773098,72,1,0.1134104710015717
58,machine learning basics,1,1,0.8171653329816626,233,0,0.13336781312383691
58,machine learning basics,2,0,0.0,254,0,0.0
58,machine learning basics,3,0,0.0,203,0,0.0
58,machine learning basics,4,2,1.0130132284394766,475,0,0.5418335135724615
58,machine learning basics,5,2,1.2670617523185235,494,0,0.2433955088378356
58,machine learning basics,6,0,0.0,64,0,0.0
58,machine learning basics,7,1,0.3114061093157255,84,1,0.1830267897770332
58,machine learning basics,8,1,0.42580090475683374,185,1,0.05058314948526501
58,machine learning basics,9,0,0.0,146,0,0.0
59,machine learning example,0,1,0.6196551593443045,187,1,0.07257589203744798
59,machine learning example,1,2,1.9543484822292583,364,0,0.12053668781044248
59,machine learning example,2,0,0.0,295,0,0.0
59,machine learning example,3,0,0.0,252,0,0.0
59,machine learning example,4,0,0.0,127,0,0.0
59,machine learning example,5,1,0.7583094999612268,70,0,0.20553594623399923
59,machine learning example,6,2,0.9869498592407757,359,0,0.06027339135186775
59,machine learning example,7,1,0.7504853560470623,390,0,0.19016570917066697
59,machine learning example,8,0,0.0,219,0,0.0
59,machine learning example,9,0,0.0,484,0,0.0
60,machine learning basics,0,0,0.0,183,0,0.0
60,machine learning basics,1,0,0.0,264,0,0.0
60,machine learning basics,2,1,0.644298558923243,62,1,0.188179853533214
60,machine learning basics,3,1,0.6156471429181218,155,0,0.2549175501952093
60,machine learning basics,4,1,0.806991707153524,286,0,0.2593214406442543
60,machine learning basics,5,0,0.0,184,0,0.0
60,machine learning basics,6,0,0.0,305,0,0.0
60,machine learning basics,7,0,0.0,116,0,0.0
60,machine learning basics,8,0,0.0,420,0,0.0
60,machine learning basics,9,0,0.0,375,0,0.0
61,data science guide,0,1,0.6552946310515301,439,0,0.2339448315680007
61,data science guide,1,0,0.0,222,0,0.0
61,data science guide,2,2,1.8767328187312935,490,1,0.3081930744808286
61,data science guide,3,0,0.0,420,0,0.0
61,data science guide,4,2,1.24521085638896,393,0,0.2583261182672526
61,data science guide,5,0,0.0,365,0,0.0
61,data science guide,6,0,0.0,146,0,0.0
61,data science guide,7,0,0.0,231,0,0.0
61,data science guide,8,0,0.0,176,0,0.0
61,data science guide,9,1,0.5463632952773669,400,0,0.09633448367818641
62,data science guide,0,0,0.0,407,0,0.0
62,data science guide,1,0,0.0,359,0,0.0
62,data science guide,2,1,0.5235699833681947,477,0,0.24065936909085828
62,data science guide,3,1,0.767099483054294,76,1,0.14249068419023866
62,data science guide,4,0,0.0,254,0,0.0
62,data science guide,5,0,0.0,315,0,0.0
62,data science guide,6,1,0.7351697802011187,282,0,0.10395098057265707
62,data science guide,7,1,0.6079010533630231,333,1,0.23736983266699693
62,data science guide,8,1,0.6437150850258726,320,1,0.1332806194986915
62,data science guide,9,0,0.0,148,0,0.0
63,machine learning advanced,0,0,0.0,319,0,0.0
63,machine learning advanced,1,0,0.0,58,0,0.0
63,machine learning advanced,2,1,0.9796594047552185,108,1,0.0873256663969405
63,machine learning advanced,3,2,0.7068591685546542,202,1,0.07893739405001755
63,machine learning advanced,4,1,0.6416833346188321,163,1,0.041779891225745956
63,machine learning advanced,5,1,0.5161063236307278,64,1,0.051485776691094894
63,machine learning advanced,6,1,0.8097917113185824,131,1,0.27670300216632565
63,machine learning advanced,7,0,0.0,193,0,0.0
63,machine learning advanced,8,1,0.9756219700360795,459,1,0.016848859338731603
63,machine learning advanced,9,0,0.0,289,0,0.0
64,data science guide,0,2,1.359597747171912,101,1,0.49950308611392935
64,data science guide,1,2,1.9464411518622184,159,0,0.5667508471870025
64,data science guide,2,1,0.6551062049092404,376,0,0.003693302581782043
64,data science guide,3,0,0.0,234,0,0.0
64,data science guide,4,0,0.0,54,0,0.0
64,data science guide,5,0,0.0,435,0,0.0
64,data science guide,6,0,0.0,287,0,0.0
64,data science guide,7,1,0.7306383810765673,159,1,0.0236229319478924
64,data science guide,8,1,0.46340869220757014,322,1,0.2348370411466649
64,data science guide,9,2,1.4125398507131894,211,1,0.02752603032195522
65,data science example,0,0,0.0,52,0,0.0
65,data science example,1,2,1.6971543552189794,358,1,0.5230700555072758
65,data science example,2,1,0.7362513413708278,101,1,0.15384811292712555
65,data science example,3,0,0.0,73,0,0.0
65,data science example,4,1,0.5737121365439934,150,1,0.09939868570188316
65,data science example,5,1,0.7991911723092047,353,1,0.22788215517169902
65,data science example,6,0,0.0,254,0,0.0
65,data science example,7,1,0.9041321827470674,280,1,0.017620968422009775
65,data science example,8,0,0.0,425,0,0.0
65,data science example,9,1,0.7829152068689065,326,0,0.2505937630004056
66,machine learning basics,0,1,0.989851077791092,62,0,0.166149821423462
66,machine learning basics,1,1,0.7089062703154699,179,1,0.13537304637780437
66,machine learning basics,2,0,0.0,303,0,0.0
66,machine learning basics,3,0,0.0,172,0,0.0
66,machine learning basics,4,2,1.3651736865382191,190,1,0.3176406637814042
66,machine learning basics,5,1,0.7446200451795435,354,0,0.13300790877058097
66,machine learning basics,6,1,0.7902381078066314,378,0,0.23552052294026538
66,machine learning basics,7,0,0.0,50,0,0.0
66,machine learning basics,8,0,0.0,52,0,0.0
66,machine learning basics,9,0,0.0,495,0,0.0
67,data science example,0,0,0.0,478,0,0.0
67,data science example,1,0,0.0,177,0,0.0
67,data science example,2,1,0.39795914256297193,436,0,0.051267852278446345
67,data science example,3,1,0.814129427787099,207,0,0.056859624269360594
67,data science example,4,1,0.7281488682323397,363,1,0.04484513644563871
67,data science example,5,2,1.551397100429734,395,0,0.10225385658282561
67,data science example,6,2,1.247080348079723,136,1,0.30758711988825677
67,data science example,7,0,0.0,99,0,0.0
67,data science example,8,1,0.379768728038943,408,1,0.1504216082961596
67,data science example,9,0,0.0,60,0,0.0
68,search engine basics,0,2,1.524765588551467,136,0,0.03835400927341037
68,search engine basics,1,0,0.0,189,0,0.0
68,search engine basics,2,0,0.0,289,0,0.0
68,search engine basics,3,0,0.0,423,0,0.0
68,search engine basics,4,1,0.4566782197204278,160,0,0.17175412915476423
68,search engine basics,5,1,0.41181756391788643,408,1,0.06323698628404413
68,search engine basics,6,0,0.0,180,0,0.0
68,search engine basics,7,0,0.0,420,0,0.0
68,search engine basics,8,0,0.0,80,0,0.0
68,search engine basics,9,0,0.0,389,0,0.0
69,python tutorial basics,0,0,0.0,87,0,0.0
69,python tutorial basics,1,0,0.0,267,0,0.0
69,python tutorial basics,2,0,0.0,136,0,0.0
69,python tutorial basics,3,0,0.0,116,0,0.0
69,python tutorial basics,4,0,0.0,306,0,0.0
69,python tutorial basics,5,1,0.49648481339629247,106,0,0.16415501117938044
69,python tutorial basics,6,1,0.8409393587602783,463,1,0.08223625109427109
69,python tutorial basics,7,1,0.718389155773423,215,1,0.12023438352451644
69,python tutorial basics,8,2,1.9704434887609832,133,1,0.4985103974555787
69,python tutorial basics,9,0,0.0,165,0,0.0
70,search engine example,0,0,0.0,128,0,0.0
70,search engine example,1,0,0.0,303,0,0.0
70,search engine example,2,2,1.202830712326555,329,0,0.1500846456902552
70,search engine example,3,0,0.0,106,0,0.0
70,search engine example,4,1,0.3045467065620475,280,1,0.1946332635972885
70,search engine example,5,0,0.0,93,0,0.0
70,search engine example,6,0,0.0,348,0,0.0
70,search engine example,7,1,0.5615652437842278,258,0,0.2612286311328864
70,search engine example,8,0,0.0,111,0,0.0
70,search engine example,9,2,0.7220916551249104,392,1,0.5102176650725817
71,search engine example,0,0,0.0,279,0,0.0
71,search engine example,1,0,0.0,433,0,0.0
71,search engine example,2,0,0.0,283,0,0.0
71,search engine example,3,0,0.0,172,0,0.0
71,search engine example,4,0,0.0,281,0,0.0
71,search engine example,5,1,0.7992629635971509,209,1,0.04784578476292517
71,search engine example,6,1,0.6387929549231931,215,1,0.1551128799104946
71,search engine example,7,0,0.0,108,0,0.0
71,search engine example,8,0,0.0,437,0,0.0
71,search engine example,9,2,0.6880887968947689,273,1,0.07529008386797773
72,python tutorial advanced,0,1,0.38227237925108143,235,0,0.17933432184007841
72,python tutorial advanced,1,1,0.4332373420925421,206,1,0.06607816964682126
72,python tutorial advanced,2,2,1.0192140654010569,405,0,0.25541334544447786
72,python tutorial advanced,3,0,0.0,484,0,0.0
72,python tutorial advanced,4,0,0.0,470,0,0.0
72,python tutorial advanced,5,1,0.7200994107174981,326,1,0.17811917789700218
72,python tutorial advanced,6,1,0.898859613156729,288,1,0.21267578238468549
72,python tutorial advanced,7,2,1.9558613276461734,372,0,0.1242842426271876
72,python tutorial advanced,8,0,0.0,309,0,0.0
72,python tutorial advanced,9,2,1.516436942257874,84,1,0.5135640853615762
73,search engine basics,0,1,0.6441709899656385,448,0,0.0722844219839074
73,search engine basics,1,1,0.9659367188738124,494,0,0.15711565698127514
73,search engine basics,2,0,0.0,88,0,0.0
73,search engine basics,3,2,1.5576088673722464,50,1,0.5886285576454109
73,search engine basics,4,0,0.0,487,0,0.0
73,search engine basics,5,1,0.6624434959722496,264,1,0.17115323825139284
73,search engine basics,6,1,0.936344182787731,423,1,0.23295288686743582
73,search engine basics,7,0,0.0,386,0,0.0
73,search engine basics,8,0,0.0,121,0,0.0
73,search engine basics,9,0,0.0,149,0,0.0
74,search engine example,0,2,1.1437060234447223,285,0,0.016347357999321965
74,search engine example,1,0,0.0,77,0,0.0
74,search engine example,2,0,0.0,181,0,0.0
74,search engine example,3,0,0.0,249,0,0.0
74,search engine example,4,0,0.0,307,0,0.0
74,search engine example,5,0,0.0,376,0,0.0
74,search engine example,6,1,0.43146083399478635,173,1,0.034552850857424655
74,search engine example,7,1,0.6049527118123238,256,1,0.23592083260784585
74,search engine example,8,2,0.9915335577471089,215,1,0.07010879233724661
74,search engine example,9,0,0.0,156,0,0.0
75,machine learning advanced,0,1,0.8252017713312079,167,1,0.09064801183330147
75,machine learning advanced,1,1,0.8205816390798555,315,0,0.137689694946741
75,machine learning advanced,2,1,0.44401751980338894,390,1,0.08976607931399282
75,machine learning advanced,3,0,0.0,112,0,0.0
75,machine learning advanced,4,2,0.8273283614627396,185,0,0.5240055945049517
75,machine learning advanced,5,2,0.8696548067362704,160,1,0.31813605819288554
75,machine learning advanced,6,0,0.0,218,0,0.0
75,machine learning advanced,7,0,0.0,464,0,0.0
75,machine learning advanced,8,0,0.0,111,0,0.0
75,machine learning advanced,9,1,0.5035004980327086,244,0,0.2466490548825841
76,machine learning example,0,0,0.0,187,0,0.0
76,machine learning example,1,0,0.0,100,0,0.0
76,machine learning example,2,2,1.8452080681093714,244,0,0.21199635980298487
76,machine learning example,3,0,0.0,422,0,0.0
76,machine learning example,4,0,0.0,275,0,0.0
76,machine learning example,5,1,0.3938422726530894,140,0,0.020458557312732762
76,machine learning example,6,0,0.0,144,0,0.0
76,machine learning example,7,1,0.9026973587114215,458,1,0.047091288921517725
76,machine learning example,8,0,0.0,416,0,0.0
76,machine learning example,9,0,0.0,469,0,0.0
77,neural network advanced,0,0,0.0,271,0,0.0
77,neural network advanced,1,0,0.0,366,0,0.0
77,neural network advanced,2,2,0.8216709983268581,496,1,0.5258053314254123
77,neural network advanced,3,1,0.9041797411082664,212,1,0.02197887637838729
77,neural network advanced,4,1,0.8801339548196552,98,1,0.05926740341131267
77,neural network advanced,5,1,0.8923801338591986,109,1,0.024151314129451828
77,neural network advanced,6,0,0.0,272,0,0.0
77,neural network advanced,7,1,0.9069731626092821,477,1,0.08976380872104629
77,neural network advanced,8,0,0.0,205,0,0.0
77,neural network advanced,9,1,0.6901225686714316,72,1,0.28244282229348194
78,machine learning example,0,1,0.5473431951927968,119,1,0.08331916284695763
78,machine learning example,1,0,0.0,368,0,0.0
78,machine learning example,2,0,0.0,275,0,0.0
78,machine learning example,3,0,0.0,274,0,0.0
78,machine learning example,4,2,1.1404528850005171,326,1,0.11778323982881445
78,machine learning example,5,0,0.0,116,0,0.0
78,machine learning example,6,2,1.84097409057875,399,1,0.4112710794418957
78,machine learning example,7,0,0.0,347,0,0.0
78,machine learning example,8,1,0.3943567952130078,50,1,0.18242469835575698
78,machine learning example,9,0,0.0,486,0,0.0
79,neural network advanced,0,0,0.0,154,0,0.0
79,neural network advanced,1,1,0.5735548849721391,396,1,0.16084047019996786
79,neural network advanced,2,0,0.0,300,0,0.0
79,neural network advanced,3,1,0.6143838719317283,446,0,0.016025091163830916
79,neural network advanced,4,2,1.0963972350756768,439,0,0.5195758808445513
79,neural network advanced,5,0,0.0,429,0,0.0
79,neural network advanced,6,1,0.39190403143374275,330,0,0.19213820440874171
79,neural network advanced,7,0,0.0,143,0,0.0
79,neural network advanced,8,1,0.4105951040211712,402,0,0.21757533068184406
79,neural network advanced,9,1,0.5409636988869828,120,1,0.06959797973106914
80,neural network advanced,0,2,1.1211377039534356,141,1,0.25116460617524405
80,neural network advanced,1,0,0.0,213,0,0.0
80,neural network advanced,2,0,0.0,307,0,0.0
80,neural network advanced,3,2,1.2020126835563456,137,0,0.2799724992529214
80,neural network advanced,4,0,0.0,169,0,0.0
80,neural network advanced,5,0,0.0,401,0,0.0
80,neural network advanced,6,0,0.0,199,0,0.0
80,neural network advanced,7,0,0.0,401,0,0.0
80,neural network advanced,8,0,0.0,358,0,0.0
80,neural network advanced,9,1,0.5569087031025937,440,1,0.017347743073049725
81,search engine basics,0,1,0.39919095943628047,77,1,0.19341336653984456
81,search engine basics,1,2,1.7283064954915663,116,0,0.36474228817860593
81,search engine basics,2,1,0.9723581155876775,430,0,0.20163825529043947
81,search engine basics,3,1,0.946097539064298,400,0,0.1993411226752895
81,search engine basics,4,0,0.0,469,0,0.0
81,search engine basics,5,1,0.725034134368346,149,0,0.08250059984417334
81,search engine basics,6,2,1.6680843276031125,389,0,0.23427637112059613
81,search engine basics,7,0,0.0,271,0,0.0
81,search engine basics,8,0,0.0,193,0,0.0
81,search engine basics,9,0,0.0,249,0,0.0
82,data science example,0,2,1.330705788228951,76,1,0.47244019159801254
82,data science example,1,2,0.9832574519654143,176,1,0.04177609168654972
82,data science example,2,2,0.6628351869698342,294,1,0.45476093677306306
82,data science example,3,0,0.0,335,0,0.0
82,data science example,4,2,1.8488775081109647,219,0,0.08450885821637744
82,data science example,5,1,0.8059392278957529,367,0,0.23606920555143934
82,data science example,6,1,0.6229949522794833,205,1,0.25812039070578663
82,data science example,7,1,0.6238990661053981,194,0,0.10476993270627506
82,data science example,8,1,0.9820308608697073,405,1,0.038626323525846294
82,data science example,9,1,0.7216330702282718,142,0,0.2617341240200471
83,search engine example,0,1,0.4871374709900442,83,0,0.19442309177225434
83,search engine example,1,0,0.0,445,0,0.0
83,search engine example,2,1,0.8307441875476738,307,0,0.059846956527358726
83,search engine example,3,0,0.0,236,0,0.0
83,search engine example,4,0,0.0,332,0,0.0
83,search engine example,5,1,0.5659452889050167,347,0,0.1422463860989979
83,search engine example,6,0,0.0,208,0,0.0
83,search engine example,7,1,0.4183315176801805,50,1,0.06151646537313978
83,search engine example,8,2,1.4023573633667423,81,1,0.09145830734809288
83,search engine example,9,0,0.0,137,0,0.0
84,data science example,0,1,0.8852859784710687,430,1,0.10965671014975162
84,data science example,1,2,0.66542836894636,475,0,0.40044157887942744
84,data science example,2,0,0.0,437,0,0.0
84,data science example,3,1,0.4104615344134174,392,1,0.06380878638709979
84,data science example,4,0,0.0,388,0,0.0
84,data science example,5,1,0.5756450670266462,132,1,0.2634255949417063
84,data science example,6,2,1.8451552996815224,304,1,0.5888408154303334
84,data science example,7,0,0.0,140,0,0.0
84,data science example,8,0,0.0,92,0,0.0
84,data science example,9,0,0.0,135,0,0.0
85,neural network basics,0,1,0.8599202291905894,83,0,0.23933330522700752
85,neural network basics,1,1,0.9730319838630372,148,1,0.11782565158098747
85,neural network basics,2,0,0.0,359,0,0.0
85,neural network basics,3,2,0.8928774681489877,457,1,0.560860137473998
85,neural network basics,4,1,0.44909249180811617,117,1,0.2766162499919626
85,neural network basics,5,0,0.0,406,0,0.0
85,neural network basics,6,2,1.8718999242597265,477,0,0.08403998913505319
85,neural network basics,7,1,0.9327264823580694,143,1,0.24195692528111992
85,neural network basics,8,1,0.37424218847347945,248,0,0.16265061046229148
85,neural network basics,9,0,0.0,139,0,0.0
86,search engine advanced,0,0,0.0,317,0,0.0
86,search engine advanced,1,1,0.8642861552821544,462,1,0.15878258761544337
86,search engine advanced,2,0,0.0,406,0,0.0
86,search engine advanced,3,0,0.0,82,0,0.0
86,search engine advanced,4,1,0.5708271676837418,327,1,0.2746114461735067
86,search engine advanced,5,0,0.0,298,0,0.0
86,search engine advanced,6,0,0.0,206,0,0.0
86,search engine advanced,7,0,0.0,430,0,0.0
86,search engine advanced,8,2,1.172144393250834,357,1,0.12104935102893936
86,search engine advanced,9,1,0.46674326447658215,396,0,0.19873689958314977
87,python tutorial example,0,1,0.6405551699666674,190,0,0.005139084944665595
87,python tutorial example,1,0,0.0,110,0,0.0
87,python tutorial example,2,0,0.0,426,0,0.0
87,python tutorial example,3,0,0.0,384,0,0.0
87,python tutorial example,4,0,0.0,418,0,0.0
87,python tutorial example,5,1,0.4158764735991476,315,0,0.2649584916285573
87,python tutorial example,6,1,0.5238411884278582,495,0,0.0672006429994605
87,python tutorial example,7,0,0.0,477,0,0.0
87,python tutorial example,8,2,1.170006595098052,95,1,0.5946946233116795
87,python tutorial example,9,0,0.0,326,0,0.0
88,neural network guide,0,0,0.0,324,0,0.0
88,neural network guide,1,0,0.0,137,0,0.0
88,neural network guide,2,0,0.0,171,0,0.0
88,neural network guide,3,1,0.47637437284470474,328,0,0.11451772822321808
88,neural network guide,4,0,0.0,446,0,0.0
88,neural network guide,5,2,1.8758064680445274,195,1,0.4942692362306218
88,neural network guide,6,1,0.5015659404163924,135,1,0.2391067116098591
88,neural network guide,7,0,0.0,297,0,0.0
88,neural network guide,8,0,0.0,378,0,0.0
88,neural network guide,9,1,0.962403726771619,436,0,0.004221897476553182
89,python tutorial advanced,0,1,0.5797264406170456,310,1,0.11822083772161107
89,python tutorial advanced,1,1,0.9420891434012431,129,0,0.1861332251383244
89,python tutorial advanced,2,1,0.36042334059350184,211,0,0.10257594087799797
89,python tutorial advanced,3,0,0.0,52,0,0.0
89,python tutorial advanced,4,0,0.0,405,0,0.0
89,python tutorial advanced,5,0,0.0,263,0,0.0
89,python tutorial advanced,6,0,0.0,247,0,0.0
89,python tutorial advanced,7,0,0.0,383,0,0.0
89,python tutorial advanced,8,1,0.5397094741355476,204,1,0.09099801454433155
89,python tutorial advanced,9,1,0.4822889934920882,277,0,0.08846479891636777
90,machine learning advanced,0,0,0.0,287,0,0.0
90,machine learning advanced,1,1,0.675589326333415,405,1,0.02350371043588445
90,machine learning advanced,2,1,0.5735011372901991,448,0,0.024261454136573147
90,machine learning advanced,3,0,0.0,400,0,0.0
90,machine learning advanced,4,2,1.5873806354128086,149,1,0.2742377197123565
90,machine learning advanced,5,1,0.9683632998718965,316,1,0.06376340476392044
90,machine learning advanced,6,1,0.8373070222977932,304,1,0.02291210147982956
90,machine learning advanced,7,0,0.0,319,0,0.0
90,machine learning advanced,8,0,0.0,329,0,0.0
90,machine learning advanced,9,0,0.0,384,0,0.0
91,machine learning basics,0,1,0.8803331337543607,449,1,0.1548248661808049
91,machine learning basics,1,2,0.8965729736180726,486,0,0.10586449017239656
91,machine learning basics,2,1,0.7484165263581314,498,0,0.2795200727206936
91,machine learning basics,3,0,0.0,475,0,0.0
91,machine learning basics,4,1,0.3177664960471973,70,1,0.16299937428405628
91,machine learning basics,5,0,0.0,256,0,0.0
91,machine learning basics,6,2,1.8572749827463078,174,1,0.423674710876993
91,machine learning basics,7,0,0.0,289,0,0.0
91,machine learning basics,8,0,0.0,175,0,0.0
91,machine learning basics,9,1,0.40502102333425294,295,1,0.0950660182103071
92,machine learning advanced,0,0,0.0,375,0,0.0
92,machine learning advanced,1,2,1.8787216167998557,404,1,0.48871591660614105
92,machine learning advanced,2,0,0.0,483,0,0.0
92,machine learning advanced,3,0,0.0,322,0,0.0
92,machine learning advanced,4,0,0.0,370,0,0.0
92,machine learning advanced,5,1,0.4281564724514413,234,0,0.2859383423836791
92,machine learning advanced,6,0,0.0,162,0,0.0
92,machine learning advanced,7,0,0.0,398,0,0.0
92,machine learning advanced,8,0,0.0,470,0,0.0
92,machine learning advanced,9,2,1.9558386705213877,249,1,0.3360954792750612
93,python tutorial example,0,2,0.9081791326060145,232,0,0.10104898747558048
93,python tutorial example,1,1,0.5302607525019416,363,0,0.28519276331855264
93,python tutorial example,2,0,0.0,128,0,0.0
93,python tutorial example,3,2,1.3926595636451666,218,1,0.0018883175922136397
93,python tutorial example,4,2,1.988858807083366,330,0,0.028868083288322244
93,python tutorial example,5,1,0.7244480862203474,381,1,0.08985388587877828
93,python tutorial example,6,2,1.8642060550252268,342,0,0.1524111819207328
93,python tutorial example,7,0,0.0,142,0,0.0
93,python tutorial example,8,0,0.0,389,0,0.0
93,python tutorial example,9,0,0.0,331,0,0.0
94,neural network basics,0,1,0.6368171458873404,70,1,0.2126816677257773
94,neural network basics,1,2,1.0102505586846324,492,1,0.4749345609644612
94,neural network basics,2,1,0.4506270363182434,52,0,0.2673942257310675
94,neural network basics,3,1,0.4667621361518015,360,1,0.02407370993934268
94,neural network basics,4,2,1.1703510579380447,432,1,0.10754699968721472
94,neural network basics,5,0,0.0,124,0,0.0
94,neural network basics,6,0,0.0,69,0,0.0
94,neural network basics,7,2,0.7672254190164955,486,1,0.3966274545196696
94,neural network basics,8,0,0.0,185,0,0.0
94,neural network basics,9,0,0.0,458,0,0.0
95,search engine basics,0,0,0.0,157,0,0.0
95,search engine basics,1,1,0.5257814479923253,339,1,0.047289480240825583
95,search engine basics,2,0,0.0,387,0,0.0
